Title,Location,Salary,Description,ID
Building Automation Software Engineer - Experienced Professional,"Chicago, IL",$96K - $136K (Glassdoor est.),"A bachelor’s degree in Engineering, Computer Science, Computer Information Systems, or another technical field – or you have related work experience and…&hellip;
Skills: Data center experience, HVAC, Mechanical knowledge",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2610
Senior Software Engineer(Android),"Chicago, IL",$145K - $185K (Employer est.),"Collaborate with cross-functional teams, including product management, design, and backend engineering, to define, build, and deliver impactful features.&hellip;
Skills: PCI, Java, Android development, Leadership, Communication skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2614
Senior Application Developer,"Oakbrook Terrace, IL",$100K - $115K (Employer est.),"The ideal candidate should have practical experience in SQL programming and database schema design and must have built applications using Angular or React and…&hellip;
Skills: CI/CD, MVC, Management, React, Kanban",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2618
Software Development Engineer II,"Oak Brook, IL",$90K - $110K (Employer est.),"Individual responsible for all traditional development activities like analysis, design, coding, testing and documentation. 4+ years of experience with VB.&hellip;
Skills: Computer science, XML, Visual Basic, .NET Core, Visual Studio",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2622
Software Engineer - Digital Site Development (9283C),"Chicago, IL",$130K - $225K (Employer est.),"Uses APM/monitoring tools such as Dynatrace/Splunk and browser tools to perform request purepath/waterfall analysis to identify bottlenecks and suggest…&hellip;
Skills: Web accessibility, CI/CD, Computer science, Azure, Management",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2626
RPA Engineer,"Chicago, IL",$65K - $80K (Employer est.),"Proven experience with UiPath or similar RPA tools. Certifications in UiPath or other RPA tools. In this role, you will be responsible for designing, developing…&hellip;
Skills: EHR systems, .NET, Organizational skills, AI, Communication skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2630
Senior Research Software Engineer (Nimbus Team),"Chicago, IL",$113K - $140K (Employer est.),"PhD or another advanced degree in mathematics, computer science, electrical engineering, or a related field. In this role you will work as architect on research…&hellip;
Skills: Cloud infrastructure, System administration, Ansible, DevOps, Research",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2634
Senior Shopify Engineer,"Chicago, IL",$130K - $185K (Employer est.),"Collaborating with the UX and UI design teams to produce seamless, robust, and innovative front-end user experiences. Expert skill set in JavaScript.&hellip;
Skills: Web accessibility, CSS, Web development, Responsive web design, E-commerce",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2638
.NET Developer (Face to Face interview ),"Chicago, IL",$41K - $61K (Glassdoor est.),"At least 5 years of experience in software design and development on . Bachelor’s degree or foreign equivalent required from an accredited institution.&hellip;
Skills: ASP.NET, MVC, C#, Microsoft SQL Server, .NET",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2642
Senior Software Quality Engineer,"Chicago, IL",$105K - $137K (Glassdoor est.),"Participate in design reviews and risk analysis activities. *Regulatory: *Knowledge of 21 CFR 820.30, ISO13485, IEC62304; EN ISO 14971:2012; safety by design;…&hellip;
Skills: Jira, CI/CD, React, Software deployment, Cucumber",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2646
Automation Process Engineer,"Elk Grove Village, IL",$85K - $113K (Glassdoor est.),"Bachelor’s degree in Mechanical Engineering or a related field. Oversee the implementation of manufacturing systems and automated equipment.&hellip;
Skills: Mandarin, CAD, Pro/ENGINEER, SolidWorks, Plastics injection molding",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2650
QA Automation Engineer,"Chicago, IL",$90K - $100K (Employer est.)," Experience in testing practices, handling Code repository and test management tools.  Good to have automation experience using Java Script using tools like…&hellip;
Skills: TestNG, Gradle, Cucumber, Test automation, Selenium",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2654
Senior Automation Test Engineer,"Oak Brook, IL",$66K - $104K (Glassdoor est.),"You’ll find our technology managers a joy to work with; people with excellent technical skills, always willing to mentor, roll up their sleeves and get deep…&hellip;
Skills: Node.js, React, Test automation, Selenium, SQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2658
Senior Programmer/Analyst,"Chicago, IL",$130K - $160K (Employer est.),"Create and review technical design documents created by developers and 3rd party companies. Create and review architecture and solution diagrams in Lucid chart…&hellip;
Skills: Computer science, Accounts payable, Microsoft SQL Server, SQL, PeopleSoft",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2662
"Software Engineer, PhD, Early Career, Campus, Machine Learning, Systems and Cloud AI, 2025 start","Chicago, IL",,"PhD degree in Computer Science, or a related technical field, or equivalent practical experience. We're looking for engineers who bring fresh ideas from all…&hellip;
Skills: Computer science, Data mining, Go, Data analysis skills, Research",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2666
Team Lead - Front End Engineering,"Chicago, IL",$175K - $300K (Employer est.),"Strong UI design skills with an understanding of good design principles and creating user-friendly applications. 7+ years of front end development experience.&hellip;
Skills: CSS, React, C#, Application development, OOP",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2669
Senior Software Engineer,"Chicago, IL",$145K - $197K (Glassdoor est.),"We enable consumers to exchange funds more safely with merchants using a variety of funding sources, which may include a bank account, a PayPal or Venmo account…&hellip;
Skills: Computer science, Rust, Oracle, Cassandra, Relational databases",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2673
Senior Azure Devops Engineer,"Chicago, IL",$94K - $148K (Glassdoor est.),"Bachelor's degree in Computer Science or related field. Provide technical guidance and support to junior team members. Job Title: Senior Azure DevOps Engineer.&hellip;
Skills: CI/CD, Computer science, Azure, Kubernetes, DevOps",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2677
Software Engineer Senior Manager,"Chicago, IL",$134K - $245K (Employer est.),"Compiler design and development including lexical analysis, syntax analysis, semantic analysis, intermediate code generation, optimization, code generation,…&hellip;
Skills: Microsoft Powerpoint, Microsoft Word, Computer science, Microsoft Excel, Rust",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2681
"Staff Software Engineer, Android","Chicago, IL",$171K - $201K (Employer est.),"Strong practical knowledge of software engineering best practices and design patterns such as MVVM, Coordinator, one-way data flow, modular architecture,…&hellip;
Skills: Leadership, Design patterns",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2685
Software Engineering Consultant,"Chicago, IL",,"Have led and guided technical leads, engineers and developers according to architecture and have conducted technical reviews. Bonus points if you have.&hellip;
Skills: Computer science, Cloud infrastructure, Cloud architecture, DevOps, PaaS",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2689
"Hybrid Role || Need Senior Software Engineer || [Chicago, IL, 60691] - W2 Candidates only","Chicago, IL",$50.00 - $55.00 Per Hour (Employer est.),"Proficient in SQL and the Python programming language. Expert in SQL and the Python programming language. Proficient in SQL and the Python programming language.&hellip;
Skills: SQL, Distributed systems, Python",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2692
Senior AWS Cloud Engineer,"Chicago, IL",$110K - $150K (Employer est.),"Bachelor’s degree in computer science, computer engineering, math, MIS, or a related field with a strong foundation in networking is preferred.&hellip;
Skills: Kanban, DevOps, PaaS, AWS, Project management",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2696
Site Reliability Engineer (Hybrid),"Chicago, IL",$58K - $100K (Employer est.),"Proven experience troubleshooting and resolving complex technical issues, including root cause analysis. As a Site Reliability engineer you will help maintain…&hellip;
Skills: Go, DevOps, Java, SQL, Continuous improvement",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2700
Staff Backend Engineer,"Chicago, IL",$171K - $201K (Employer est.),"Leading projects and other engineers to implement new features and coordinate closely with the product and design teams.&hellip;
Skills: Java, Microservices, AWS, PostgreSQL, Distributed systems",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2704
IT Software Development Manager,"Niles, IL",$125K - $187K (Employer est.),"The manager may also manage development projects, interface with vendors and partners, and make decisions related to the development processes, technologies,…&hellip;
Skills: EDI, ERP systems, Windows, IT, Leadership",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2708
Software Developer - AI Trainer,"Chicago, IL",$40.00 Per Hour (Employer est.),"You can work on your own schedule. A bachelor's degree (completed or in progress). You will work with the chatbots that we are building in order to measure…&hellip;
Skills: Writing skills, C#, English, SQL, C++",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2830
Senior Software Engineer,"Chicago, IL",$120K - $145K (Employer est.),"Collaborate with cross-functional teams to conceptualize, design and prototype new features. Proficient understanding of code versioning tools, such as Git.&hellip;
Skills: React, Relational databases, Test automation, Git, Databases",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2831
Senior Software Engineer,"Chicago, IL",,"Collaborate with and across Agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies.&hellip;
Skills: Azure, Go, CSS, Kubernetes, NoSQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2832
"Manager, Software Engineering, Back End (JAVA, AWS, GoLang)","Chicago, IL",,"Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding…&hellip;
Skills: Azure, Go, Management, Node.js, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2833
Xamarin With C# & WPF,"Chicago, IL",,"Experience and understanding of in Production support and performance engineering. At least 2 years of experience in translating functional/non-functional…&hellip;
Skills: Mobile applications, C#, Xamarin, Agile, SDLC",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2834
Release Engineer,"Chicago, IL",$130K - $152K (Employer est.),"Job Requirements: Bachelor’s degree in a computer-related field of study. Daily monitoring of deployments across various environments (IntDev, PreQA), ensuring…&hellip;
Skills: Jira, Oracle, SharePoint",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2837
Front-End Engineer,"Chicago, IL",$105K - $130K (Employer est.),"A demonstrated history of delivering impactful software projects, with a strong portfolio of work that showcases your front-end skills.&hellip;
Skills: Node.js, React, Git, JavaScript, Redux",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2841
Automation Engineer,"Chicago, IL",$73K - $103K (Employer est.),"Minimum of a Bachelor’s Degree in controls engineering, electrical engineering, electro-mechanical engineering or similar field.&hellip;
Skills: Mechanical engineering, System design, Analysis skills, Programmable logic controllers, Project management",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2845
Java Full Stack Lead,"Chicago, IL",$83K - $137K (Glassdoor est.),"Bachelor''s degree in Computer-Science or related field. Demonstrable understanding of design principles for building and deploying highly available and…&hellip;
Skills: Jira, CI/CD, TCP, Software troubleshooting, Internet of things",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2849
"Machine Learning Engineer, Financial Services","Chicago, IL",$125K - $160K (Employer est.),"General ML engineering skills such as texting mining, and statistical analysis methods, such as classification, association rules, sentiment analysis, topic…&hellip;
Skills: TensorFlow, English, Statistical analysis, Math, Sentiment analytics",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2853
Staff Software Engineer - Full Stack,"Chicago, IL",$147K - $200K (Glassdoor est.),"In this role, you will play a key part in driving technical decisions, mentoring team members and collaborating across teams to deliver exceptional products.&hellip;
Skills: Node.js, React, Distributed systems, Front-end development, Leadership",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2857
"Sr. Engineer I, Software Engineering FE","Chicago, IL",$109K - $161K (Glassdoor est.),"New centers and flexible work environments. Takes a Design First approach to software development. Strong preference for Vue 2/3.&hellip;
Skills: Azure, React, Writing skills, DevOps, Software development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2861
Sr Software Development Engineer in Test - Automation,"Chicago, IL",$72K - $141K (Employer est.),"The highlighted requirements are 3+ years of experience developing automation test scripts on a variety of frameworks and tools to include Guidewire Test…&hellip;
Skills: Jira, CI/CD, Computer science, SAFe, Oracle",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2865
Senior Software Engineer,"Chicago, IL",$126K - $154K (Employer est.),"Ï BA or BS, preferably in computer science, engineering, or science / technology-based discipline. Net (MVC, Web API) / WPF / WCF / ORM (Entity Framework,…&hellip;
Skills: ASP.NET, Computer science, Elasticsearch, MVC, Gradle",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2869
Software Engineer - Master Data Management,"Chicago, IL",$71K - $109K (Glassdoor est.),"Masters Degree in relevant field of study preferred, Additional trainings or certifications in relevant field of study preferred.&hellip;
Skills: Software troubleshooting, Relational databases, Data structures, C#, Test-driven development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2873
Application Development Senior Specialist,"Chicago, IL",$86K - $120K (Glassdoor est.),"Software Development: System analysis and design, testing, and deployment for web applications; study, evaluate, propose, and implement solutions to enhance…&hellip;
Skills: Mandarin, MVC, C#, Microsoft SQL Server, English",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2877
Lead Cloud & Software Engineer,"Chicago, IL",$166K - $216K (Employer est.),"Bachelor’s degree, preferably in computer science or related field or an equivalent combination of education and experience.&hellip;
Skills: CI/CD, Computer science, Azure, Cloud architecture, Organization design",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2881
Senior Java Full Stack Engineer (Hybrid),"Chicago, IL",$68K - $141K (Employer est.),"Across our US Studio system or within client development sites, our Digital Engineering teams ideate and develop innovative cloud-based solutions following a…&hellip;
Skills: Wealth management, MVC, React, XML, DevOps",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2885
"Associate Principal, Software Engineering: DevOps","Chicago, IL",$122K - $195K (Employer est.),"Experience with cloud-based systems such as AWS, Azure, or Google Cloud, including expertise in infrastructure-as-code tools such as Terraform or CloudFormation…&hellip;
Skills: CI/CD, Azure, Management, Kubernetes, Ansible",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2889
ConvergeHEALTH - GenAI Full-Stack Application Engineer - Innovation_Technology,"Chicago, IL",$79K - $108K (Glassdoor est.),"2+ years experience on front-end development using modern front-end JavaScript/TypeScript frameworks and libraries such as React or similar.&hellip;
Skills: React, Kubernetes, NoSQL, Databases, Microservices",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2893
Python Engineer (Top Secret Clearance),"Chicago, IL",$130K - $300K (Employer est.),"BS in Computer Science, Software Engineering, or closely related field. If you have an active Top Secret Clearance, we will sponsor you for a TS SCI clearance…&hellip;
Skills: Computer science, JavaScript, REST, Django, Software development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2897
"International Casualty Broker, Aon Global Client Network","Chicago, IL",$75K - $95K (Employer est.),"Provide international casualty technical expertise to a portfolio of complex multinational accounts, as well and supporting ad hoc requests from colleagues…&hellip;
Skills: Workers' compensation law, Microsoft Office, Leadership, Communication skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2901
Back-End Engineer (VoIP/SIP) for UniFi Talk,"Chicago, IL",$74K - $134K (Glassdoor est.),"Work within a small cross-functional team to deliver and own world-class communications products; Bachelor’s or master’s degree in Computer Networks, Wireless…&hellip;
Skills: TCP, Node.js, NoSQL, SQL, VoIP",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2905
Senior Ruby Software Engineer,"Chicago, IL",$156K - $182K (Employer est.),"You'll help by modifying existing systems, taking on ownership of current systems as well as green field projects, and troubleshooting issues as they arise.&hellip;
Skills: Java, C++, JavaScript, Ruby",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2909
"Associate Principal, Software Engineering: Java","Chicago, IL",$135K - $222K (Employer est.),"BS degree in Computer Science, similar technical field required. Primary responsibility is application design and development of next gen clearing applications…&hellip;
Skills: CI/CD, Go, Management, JUnit, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2913
Sr. Manager DevOps & Application Architecture,"Chicago, IL",$137K - $187K (Employer est.),"The role of a Senior Manager of Application Architecture and Platform Operations involves overseeing the strategic design and implementation of software…&hellip;
Skills: CI/CD, Relational databases, DevOps, .NET Core, C#",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2917
Senior Software Engineer,"Chicago, IL",$110K - $160K (Employer est.),"As a Senior Software Engineer on the Lens Platform team, you will solve the inevitable problems of scale that come with building applications transacting with…&hellip;
Skills: CI/CD, Management, Clinical research, React, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2921
"Manager, DevOps","Chicago, IL",$130K - $160K (Employer est.),"Collaborate with product owners, design teams, technical leads, and other stakeholders to identify business, technical, and operational requirements.&hellip;
Skills: Jira, CI/CD, TCP, Cloud infrastructure, Go",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2925
Senior Full Stack Engineer,"Niles, IL",$88K - $142K (Glassdoor est.),"Works on cross-functional development teams to design and implement platform independent middleware solutions that controls and manages cutting edge audio…&hellip;
Skills: Computer science, Operating systems, Node.js, Git, Windows",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2929
Automation CSV Engineer,"Rosemont, IL",$77K - $105K (Glassdoor est.),"Problem solving, creative thinking, and interaction with upper management and design teams. Tactical thinker who shows the ability to work with customers…&hellip;
Skills: CGMP, Management, Writing skills, Analysis skills, Programmable logic controllers",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.2933
"Lead, Software Engineer","Chicago, IL",,"Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding…&hellip;
Skills: Azure, Go, Management, Node.js, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3058
"Senior Lead Software Engineer, Front End","Chicago, IL",,"Own the technical design and development of cross-functional, multi-platform application systems. All qualified applicants will receive consideration for…&hellip;
Skills: Azure, Management, Node.js, CSS, React",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3059
"Senior Manager, Software Engineering, Full Stack",Illinois,,"All qualified applicants will receive consideration for employment without regard to sex (including pregnancy, childbirth or related medical conditions), race,…&hellip;
Skills: Azure, Go, Management, CSS, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3060
Sr. GUI Designer,"Chicago, IL",$82K - $135K (Glassdoor est.),"Completed studies or classes in the field of Human Factors, Human-Computer Interaction, Psychology, Information Design, Interaction Design, Media Design, User…&hellip;
Skills: Adobe Photoshop, CSS, Internet of things, Axure, iOS",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3061
Software Engineering Manager,"Addison, IL",$116K - $159K (Glassdoor est.),"Expert understanding of agile software development processes and practices with practical experience in iterative development and evolutionary design.&hellip;
Skills: Hybris, Computer science, Oracle, Management, Node.js",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3065
Sr Full Stack Java Developer - Global Information Security,"Chicago, IL",$101K - $180K (Employer est.),"Bachelor’s degree or higher in computer science, engineering, or a related field. Cyber Security Technology (CST) is responsible for cyber security innovation…&hellip;
Skills: Jira, CI/CD, Authentication, Performance tuning, Oracle",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3069
Technical Projet Manager (AWS DevOps),"Chicago, IL",$55.00 - $60.00 Per Hour (Employer est.),"In this role, the DevOps AWS Project Manager bridges technical and managerial aspects, ensuring the smooth delivery of cloud solutions aligned with the…&hellip;
Skills: Jira, CI/CD, Cloud infrastructure, Oracle, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3073
Principal Software Engineer-JAVA,"Chicago, IL",$137K - $194K (Glassdoor est.),"Acts as expert technical resource to develop and mentor staff in all phases of the development and implementation process. And long range project goals.&hellip;
Skills: Computer science, Oracle, WebSphere, DB2, Program development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3077
Lead Software Engineer/Architect,"Chicago, IL",$139K - $188K (Glassdoor est.),"You have worked as a senior contributor to cross-functional teams to design and deliver software solutions that deliver business value.&hellip;
Skills: ASP.NET, CSS, DevOps, Microsoft SQL Server, Microsoft Office",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3081
Lead iOS Developer,"Chicago, IL",,"Bachelor’s degree in computer science, engineering or similar. Experience in mobile application software development tools (e.g. GIT), testing, process and…&hellip;
Skills: iOS development, Mobile applications, iOS, Configuration management, Git",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3085
Principal Machine Learning Engineer (100% Virtual/Remote),"Rosemont, IL",$133K - $263K (Employer est.),"Stay current on state-of-the-art methods and technologies; identify opportunities for innovation that pushes limits and helps drive step-change in our growth,…&hellip;
Skills: TensorFlow, CI/CD, System design, NoSQL, Git",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3088
SENIOR C++ JVM Developer,"Oak Brook, IL",$66K - $118K (Glassdoor est.),"To solve complex business and technical problems while delivering high quality services to clients. Across industries, including financial services, insurance…&hellip;
Skills: Analysis skills, C++, Linux, Communication skills",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3092
Staff Software Engineer- Ruby on Rails,"Chicago, IL",$157K - $214K (Glassdoor est.),"Lead projects with other engineers, architects, managers, and Product Management, QA, and Operations teams to design and develop innovative processes and create…&hellip;
Skills: Computer science, Oracle, Cassandra, Relational databases, NoSQL",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3096
Senior Software Engineer- Technical Operations Team,"Chicago, IL",$145K - $200K (Employer est.),"Design and develop applications to support real-time trading operations, monitoring and automation processes, and front-end systems to support the entire…&hellip;
Skills: CI/CD, Cloud infrastructure, Management, Software troubleshooting, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3100
Tax DevOps Engineer,"Chicago, IL",$97K - $137K (Glassdoor est.),"Collaborate with engineers and cloud architects to support development teams with a full set of ALM tools by leading the establishment of the right tooling and…&hellip;
Skills: Azure, Kubernetes, Ansible, DevOps, System architecture",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3104
Senior DevOps Engineer,"Chicago, IL",$100K - $140K (Employer est.),"Bachelor's degree in computer science or similar field. Minimum requirements include a college or university degree in related field.&hellip;
Skills: CI/CD, Computer science, Elasticsearch, Cloud infrastructure, System administration",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3108
"Manager, Software Engineering DevOps","Chicago, IL",$139K - $234K (Employer est.),"Experience with cloud-based systems such as AWS, Azure, or Google Cloud, including expertise in infrastructure-as-code tools such as Terraform or CloudFormation…&hellip;
Skills: CI/CD, Azure, Management, Kubernetes, Ansible",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3112
Principal Software Engineer,"Chicago, IL",$148K - $190K (Glassdoor est.),"Acts as expert technical resource to develop and mentor staff in all phases of the development and implementation process. Minimum of six years’ experience in:&hellip;
Skills: Computer science, Oracle, WebSphere, DB2, Program development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3116
Middleware Integration ( USC OR GC ) ONLY,"Chicago, IL",$100K - $152K (Glassdoor est.),"Ability to identify technology standardization opportunities, specify options, weigh implementation complexities and risks to make the right technical decision.&hellip;
Skills: Microsoft Windows Server, Microsoft Powerpoint, CI/CD, SSO, Microsoft Excel",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3120
Sr. Software Engineer - DevOps (Infra as a code),"Chicago, IL",$120K - $155K (Employer est.),"This position will be responsible for the analysis, design, testing, development and maintenance of best in class software experiences.&hellip;
Skills: CI/CD, System administration, DevOps, Git, AWS",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3121
DevOps Practice Lead,"Chicago, IL",$123K - $182K (Glassdoor est.),"Define delivery process and tools aligned to ITIL™ & DevOps industry best practices; leverage automation & orchestration to optimize delivery practices and…&hellip;
Skills: CI/CD, Elasticsearch, Oracle, Bamboo, Kubernetes",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3125
Senior Machine Learning Engineer,"Itasca, IL",$125K - $190K (Employer est.),"Design, develop, test, deploy, and maintain scalable, secure software for batch and real-time ML pipelines in a high-throughput and low-latency production…&hellip;
Skills: Statistics, Computer science, Oracle, Management, Relational databases",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3129
Software Engineer Senior/Staff,"Niles, IL",$131K - $213K (Employer est.),"Software engineers develop various software types, including embedded systems, user interfaces, regression tests, hardware-in-the-loop integration tests,…&hellip;
Skills: Analysis skills, Software development",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3133
Lead Azure Developer-1,"Chicago, IL",$82K - $135K (Glassdoor est.),"Bachelor's degree in Computer Science or a related field. Azure certification (e.g. AZ-204, AZ-303, AZ-304) preferred. Excellent problem-solving skills.&hellip;
Skills: Computer science, Cloud infrastructure, Azure, Cloud architecture, DevOps",f.9F2279520A491A926F590B2140E4CD8B.d.36CC38F5C1F7E09B0624922DFF0EA543.e.3137
